stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
38.17055833,1,1716,13.32719333,Europe/Rome,,,,RESURREZIONE - DUCA DEGLI ABRUZZI,0,1716,1
38.17037167,1,1715,13.326565,Europe/Rome,,,,RESURREZIONE - DUCA DEGLI ABRUZZI,0,1715,1
38.16604167,1,1714,13.320475,Europe/Rome,,,,RESURREZIONE - DE CERVANTES,0,1714,1
38.16997833,1,1719,13.32485833,Europe/Rome,,,,RESURREZIONE - PIAZZA MARIA CONSOLATRICE,0,1719,1
38.168595,1,1718,13.32206833,Europe/Rome,,,,RESURREZIONE - FLORIO,0,1718,1
38.11665441,1,798,13.28871891,Europe/Rome,,,,FALCONARA 4,0,798,1
38.18908263,1,1271,13.31236573,Europe/Rome,,,,OLIMPO,0,1271,1
38.09752,1,1139,13.41713667,Europe/Rome,,,,MESSINA MARINE - BANDITA,0,1139,1
38.097535,1,1138,13.41647333,Europe/Rome,,,,MESSINA MARINE - BANDITA,0,1138,1
38.10438167,1,1133,13.39075333,Europe/Rome,,,,MESSINA MARINE - ALAGNA,0,1133,1
38.08498789,1,1274,13.32635571,Europe/Rome,,,,OLIO DI LINO 1,0,1274,1
38.09671667,1,1131,13.42687833,Europe/Rome,,,,MESSINA MARINE - ACQUA DEI CORSARI,0,1131,1
38.20467294,1,1130,13.31804651,Europe/Rome,,,,MERCURIO,0,1130,1
38.09682333,1,1137,13.42538333,Europe/Rome,,,,MESSINA MARINE - AMMIRAGLIO CRISTODULO,0,1137,1
38.10237,1,1136,13.39612333,Europe/Rome,,,,MESSINA MARINE - ALBRICCI,0,1136,1
38.102385,1,1135,13.395825,Europe/Rome,,,,MESSINA MARINE - ALBRICCI,0,1135,1
38.10435167,1,1134,13.39095167,Europe/Rome,,,,MESSINA MARINE - ALAGNA,0,1134,1
38.08123067,1,1276,13.32070559,Europe/Rome,,,,OLIO DI LINO 11,0,1276,1
38.12763846,1,519,13.36231068,Europe/Rome,,,,CRISPI - PORTO,0,519,1
38.12491344,1,518,13.36387172,Europe/Rome,,,,CRISPI - PIAZZA 13 VITTIME,0,518,1
38.084395,1,1009,13.365535,Europe/Rome,,,,LEVRIERE - BASSOTTO,0,1009,1
38.08016544,1,1008,13.35903333,Europe/Rome,,,,LEVRIERE - ANTILOPE,0,1008,1
38.1462222767,1,1007,13.3446296533,Europe/Rome,,,,LEONI - FAVORITA,0,1007,1
38.1460145767,1,1006,13.3449760367,Europe/Rome,,,,LEONI - FAVORITA,0,1006,1
38.14536628,1,1005,13.34562476,Europe/Rome,,,,LEONI - DON BOSCO,0,1005,1
38.12775827,1,1004,13.32638464,Europe/Rome,,,,LEONARDO DA VINCI - UDITORE,0,1004,1
38.12657083,1,1003,13.31134737,Europe/Rome,,,,LEONARDO DA VINCI - TOMASI DI LAMPEDUSA,0,1003,1
38.12702333,1,1002,13.32099833,Europe/Rome,,,,LEONARDO DA VINCI - SILVESTRI,0,1002,1
38.12486807,1,516,13.36365044,Europe/Rome,,,,CRISPI - CAPITANERIA,0,516,1
38.10108866,1,620,13.38247418,Europe/Rome,,,,DEI MILLE - CAMPO,0,620,1
38.09359912,1,627,13.40623008,Europe/Rome,,,,DEI MILLE - CILUFFO,0,627,1
38.09373389,1,626,13.40561159,Europe/Rome,,,,DEI MILLE - CILUFFO,0,626,1
38.09685238,1,625,13.39615881,Europe/Rome,,,,DEI MILLE - CAVALLOTTI,0,625,1
38.09712978,1,624,13.39527557,Europe/Rome,,,,DEI MILLE - CAVALLOTTI,0,624,1
38.09630145,1,629,13.39849651,Europe/Rome,,,,DEI MILLE - CORSELLI,0,629,1
38.11764306,1,2,13.35087776,Europe/Rome,,,,A. AMEDEO - LASCARIS,0,2,1
38.18267441,1,11,13.29064198,Europe/Rome,,,,ACC. A29 MONTE 1,0,11,1
38.17868533,1,10,13.29322495,Europe/Rome,,,,ACC. A29 MONTE - WELLS,0,10,1
38.17653679,1,13,13.2946948,Europe/Rome,,,,ACC. A29 MONTE 3,0,13,1
38.17544451,1,15,13.29613572,Europe/Rome,,,,ACC. A29 VALLE - COSTANTINO,0,15,1
38.16615734,1,14,13.30447922,Europe/Rome,,,,ACC. A29 MONTE 4,0,14,1
38.17104174,1,17,13.29995519,Europe/Rome,,,,ACC. A29 VALLE 1,0,17,1
38.16714692,1,16,13.3051694,Europe/Rome,,,,ACC. A29 VALLE - POSTE,0,16,1
38.18180992,1,19,13.29187637,Europe/Rome,,,,ACC. A29 VALLE 3,0,19,1
38.17995876,1,18,13.29307532,Europe/Rome,,,,ACC. A29 VALLE 2,0,18,1
38.15955833,1,928,13.31626833,Europe/Rome,,,,LA MALFA - AST,0,928,1
38.17982989,1,209,13.30983996,Europe/Rome,,,,BIANCHINI,0,209,1
38.05424738,1,685,13.3113459,Europe/Rome,,,,DEL FANTE - DEGLI ALPINI,0,685,1
38.15923438,1,684,13.33562228,Europe/Rome,,,,DEL FANTE - CASTELNUOVO,0,684,1
38.05429229,1,686,13.31130177,Europe/Rome,,,,DEL FANTE - DEGLI ALPINI,0,686,1
38.13214591,1,2231,13.32679018,Europe/Rome,,,,BERNINI - CIMABUE,0,2231,1
38.13317333,1,2230,13.32524333,Europe/Rome,,,,BERNINI - MINEO,0,2230,1
38.10289587,1,2233,13.36217559,Europe/Rome,,,,PARLAVECCHIO - METRO',0,2233,1
38.12055578,1,2232,13.35282637,Europe/Rome,,,,VILLA FILIPPINA,0,2232,1
38.1225196,1,2234,13.36273849,Europe/Rome,,,,CAVOUR - PREFETTURA,0,2234,1
38.12674622,1,2237,13.33674546,Europe/Rome,,,,FALCANDO,0,2237,1
38.16568,1,680,13.33056,Europe/Rome,,,,DEI QUARTIERI - FLORIO,0,680,1
38.15295833,1,683,13.34039,,,60000,,DEL FANTE - CASSARA',0,683,1
38.15659988,1,682,13.33792537,Europe/Rome,,,,DEL FANTE - CASE ROCCA,0,682,1
38.16000071,1,228,13.34985048,Europe/Rome,,,,BONANNO 4,0,228,1
38.10102829,1,2090,13.35597165,Europe/Rome,,,,UGHETTI - TRICOMI,0,2090,1
38.08893268,1,2092,13.35314935,Europe/Rome,,,,USIGNOLO,0,2092,1
38.14913543,1,225,13.35993826,Europe/Rome,,,,BONANNO 1,0,225,1
38.14990111,1,224,13.3626017,Europe/Rome,,,,BONANNO - RAMPOLLA,0,224,1
38.09259159,1,1829,13.37276533,Europe/Rome,,,,S. M. DI GESU' - MIRAGLIA,0,1829,1
38.08451167,1,1824,13.37720167,Europe/Rome,,,,S. M. DI GESU' - FALSOMIELE,0,1824,1
38.09770831,1,1827,13.37013468,Europe/Rome,,,,S. M. DI GESU' - GUADAGNA,0,1827,1
38.16398952,1,1820,13.32043964,Europe/Rome,,,,S. LORENZO - VILLA ADRIANA,0,1820,1
38.0870227,1,2147,13.34222227,Europe/Rome,,,,VILLAGRAZIA - GIRGENTI,0,2147,1
38.16542103,1,929,13.30886941,Europe/Rome,,,,LA MALFA - CNR,0,929,1
38.09112333,1,2145,13.35527167,Europe/Rome,,,,VILLAGRAZIA - FOLAGA,0,2145,1
38.08653293,1,2144,13.33886817,Europe/Rome,,,,VILLAGRAZIA - ETNA,0,2144,1
38.08664587,1,2143,13.33892047,Europe/Rome,,,,VILLAGRAZIA - ETNA,0,2143,1
38.0897238,1,2142,13.35308388,Europe/Rome,,,,VILLAGRAZIA - DELL'USIGNOLO,0,2142,1
38.08958667,1,2141,13.352715,Europe/Rome,,,,VILLAGRAZIA - DELL'USIGNOLO,0,2141,1
38.08688833,1,2140,13.34355167,Europe/Rome,,,,VILLAGRAZIA - DELLA VISITAZIONE,0,2140,1
38.10371058,1,921,13.363606235,Europe/Rome,,,,LA FRANCA - DURANTE,0,921,1
38.16073355,1,924,13.31548281,Europe/Rome,,,,LA MALFA,0,924,1
38.16603526,1,925,13.30752867,Europe/Rome,,,,LA MALFA - ACC. A29 VALLE,0,925,1
38.16626333,1,926,13.30688333,Europe/Rome,,,,LA MALFA - ACC. A29 VALLE,0,926,1
38.08698998,1,2148,13.34211499,Europe/Rome,,,,VILLAGRAZIA - GIRGENTI,0,2148,1
38.14065343,1,1920,13.33828077,Europe/Rome,,,,SCIUTI - DELLE MAGNOLIE,0,1920,1
38.13995517,1,1921,13.33861738,Europe/Rome,,,,SCIUTI - DELLE MAGNOLIE,0,1921,1
38.13648062,1,1922,13.34080741,Europe/Rome,,,,SCIUTI - GIUSTI,0,1922,1
38.13609177,1,1923,13.340955,Europe/Rome,,,,SCIUTI - GIUSTI,0,1923,1
38.14156502,1,1924,13.33760099,Europe/Rome,,,,SCIUTI - LAZIO,0,1924,1
38.13283622,1,1925,13.3430055,Europe/Rome,,,,SCIUTI - NOTARBARTOLO,0,1925,1
38.13287827,1,1926,13.34306717,Europe/Rome,,,,SCIUTI - NOTARBARTOLO,0,1926,1
38.13876008,1,1927,13.33944619,Europe/Rome,,,,SCIUTI - PRINCIPE DI PATERNO',0,1927,1
38.13829297,1,1928,13.33964987,Europe/Rome,,,,SCIUTI - PRINCIPE DI PATERNO',0,1928,1
38.13409138,1,1929,13.34228531,Europe/Rome,,,,SCIUTI - RAPISARDI,0,1929,1
38.08941,1,832,13.30024833,Europe/Rome,,,,FONTANA DEL DRAGO 2,0,832,1
38.08692833,1,833,13.29703167,Europe/Rome,,,,FONTANA DEL DRAGO 1,0,833,1
38.09115167,1,830,13.30244333,Europe/Rome,,,,FONTANA DEL DRAGO 3,0,830,1
38.09125833,1,831,13.30250667,Europe/Rome,,,,FONTANA DEL DRAGO 3,0,831,1
38.11342667,1,836,13.37778833,Europe/Rome,,,,FORO UMBERTO I - PADRE MESSINA,0,836,1
38.1165795,1,837,13.37405741,Europe/Rome,,,,FORO UMBERTO I - PIAZZA KALSA,0,837,1
38.11555602,1,835,13.37600335,Europe/Rome,,,,FORO UMBERTO I - LINCOLN,0,835,1
38.11785619,1,838,13.37272838,Europe/Rome,,,,FORO UMBERTO I - PORTA FELICE,0,838,1
38.11788147,1,839,13.37307738,Europe/Rome,,,,FORO UMBERTO I - PORTA FELICE,0,839,1
38.11599707,1,3,13.35099846,Europe/Rome,,,,A. AMEDEO - MERCATO DELLE PULCI,0,3,1
38.11047059,1,1986,13.3659848,,,20000,,STAZIONE CENTRALE - ROMA,0,1986,1
38.122754,1,9007,13.3292449,Europe/Rome,,,,SETTEMBRINI - DI BLASI,0,9007,1
38.1270797,1,9006,13.3297537,Europe/Rome,,,,SCOBAR,0,9006,1
38.1274238,1,9005,13.3293808,Europe/Rome,,,,EINSTEIN,0,9005,1
38.1239572,1,9004,13.3289972,Europe/Rome,,,,DI GIORGIO - DI BLASI,0,9004,1
38.1207719,1,9003,13.328625,Europe/Rome,,,,PERPIGNANO,0,9003,1
38.0933425,1,9002,13.4104468,Europe/Rome,,,,LAUDICINA,0,9002,1
38.0937236,1,9001,13.4107681,Europe/Rome,,,,LAUDICINA,0,9001,1
38.1107929,1,9009,13.3300096,Europe/Rome,,,,PITRE',0,9009,1
38.1134559,1,9008,13.3296481,Europe/Rome,,,,PORTELLO - ZISA,0,9008,1
38.11545586,1,785,13.29089158,Europe/Rome,,,,FALCONARA - FRANCESCO DA PICCIANO,0,785,1
38.11553311,1,786,13.29093195,Europe/Rome,,,,FALCONARA - FRANCESCO DA PICCIANO,0,786,1
38.11839445,1,780,13.29752471,Europe/Rome,,,,FALCONARA - AI VILLINI A S. ISIDORO,0,780,1
38.11739616,1,781,13.29406857,Europe/Rome,,,,FALCONARA - ANDREA DA BURGIO,0,781,1
38.15206766,1,1728,13.33651695,Europe/Rome,,,,RESUTTANA - SACRA FAMIGLIA,0,1728,1
38.15232041,1,1729,13.33600759,Europe/Rome,,,,RESUTTANA - SACRA FAMIGLIA,0,1729,1
38.15516147,1,1726,13.33233029,Europe/Rome,,,,RESUTTANA - BARTOLINO,0,1726,1
38.15314722,1,1727,13.33500981,Europe/Rome,,,,RESUTTANA - BRIUCCIA,0,1727,1
38.15599,1,1724,13.331915,Europe/Rome,,,,RESUTTANA - ALDISIO,0,1724,1
38.15604507,1,1725,13.33195617,Europe/Rome,,,,RESUTTANA - BARTOLINO,0,1725,1
38.16488,1,1722,13.31951167,Europe/Rome,,,,RESURREZIONE - VILLA ADRIANA,0,1722,1
38.1514177379,1,1723,13.3377020271,Europe/Rome,,,,RESUTTANA,0,1723,1
38.169955,1,1720,13.32446833,Europe/Rome,,,,RESURREZIONE - PIAZZA MARIA CONSOLATRICE,0,1720,1
38.164687425,1,1721,13.31932655,Europe/Rome,,,,RESURREZIONE - VILLA ADRIANA,0,1721,1
38.06879667,1,60,13.32732333,Europe/Rome,,,,ALTOFONTE - CIRAULO 1 MONTE,0,60,1
38.068895,1,61,13.32728833,Europe/Rome,,,,ALTOFONTE - CIRAULO 1 VALLE,0,61,1
38.06728865,1,63,13.32637981,Europe/Rome,,,,ALTOFONTE - CIRAULO 2 VALLE,0,63,1
38.07092833,1,64,13.32770667,Europe/Rome,,,,ALTOFONTE - MOLLO,0,64,1
38.07105155,1,65,13.32767665,Europe/Rome,,,,ALTOFONTE - MOLLO,0,65,1
38.07220234,1,66,13.32838744,Europe/Rome,,,,ALTOFONTE - MONTAGNA,0,66,1
38.07226041,1,67,13.32832307,Europe/Rome,,,,ALTOFONTE - MONTAGNA,0,67,1
38.06478945,1,68,13.32472756,Europe/Rome,,,,ALTOFONTE - MUSSO,0,68,1
38.06467167,1,69,13.32471667,Europe/Rome,,,,ALTOFONTE - MUSSO,0,69,1
38.10419764,1,1589,13.37670609,Europe/Rome,,,,PONTE AMMIRAGLIO - BUONRIPOSO,0,1589,1
38.13211966,1,406,13.29776086,Europe/Rome,,,,CENTURIPE - MOZIA,0,406,1
38.12550029,1,1582,13.35649431,,,80000,,POLITEAMA - TURATI,0,1582,1
38.10355258,1,1583,13.3296499,Europe/Rome,,,,POLLACI,0,1583,1
38.12465534,1,1580,13.35558671,Europe/Rome,,,,POLITEAMA,0,1580,1
38.12501366,1,1581,13.35743845,,,80000,,POLITEAMA - AMARI,0,1581,1
38.08257167,1,1586,13.43423667,Europe/Rome,,,,POMARA - FIGURELLA,0,1586,1
38.08355936,1,1587,13.43394041,Europe/Rome,,,,POMARA - NOVELLI,0,1587,1
38.08504,1,1584,13.43355,Europe/Rome,,,,POMARA - BELVEDERE,0,1584,1
38.08551833,1,1585,13.43346833,Europe/Rome,,,,POMARA - BELVEDERE,0,1585,1
38.13982167,1,1038,13.345845,Europe/Rome,,,,LIBERTA' - UGDULENA,0,1038,1
38.140235,1,1039,13.34558333,Europe/Rome,,,,LIBERTA' - UGDULENA,0,1039,1
38.14161538,1,1032,13.34469795,Europe/Rome,,,,LIBERTA' - MATTEOTTI,0,1032,1
38.14192,1,1033,13.34443,Europe/Rome,,,,LIBERTA' - MATTEOTTI,0,1033,1
38.14437,1,1030,13.34291833,Europe/Rome,,,,LIBERTA' - LAZIO,0,1030,1
38.07950997,1,505,13.30413088,Europe/Rome,,,,CORPO DI GUARDIA,0,505,1
38.12659667,1,1036,13.35443333,Europe/Rome,,,,LIBERTA' - QUINTINO SELLA,0,1036,1
38.126399705,1,1037,13.3544892325,Europe/Rome,,,,LIBERTA' - QUINTINO SELLA,0,1037,1
38.13430167,1,1034,13.34946,Europe/Rome,,,,LIBERTA' - NOTARBARTOLO,0,1034,1
38.13321056,1,1035,13.35007846,Europe/Rome,,,,LIBERTA' - NOTARBARTOLO,0,1035,1
38.15513139,1,1212,13.32463471,Europe/Rome,,,,MONTECARLO,0,1212,1
38.14107144,1,1213,13.35800173,Europe/Rome,,,,MONTEPELLEGRINO - AMMIRAGLIO RIZZO,0,1213,1
38.09577289,1,632,13.40061484,Europe/Rome,,,,DEI MILLE - DEL CARMELO,0,632,1
38.09924817,1,633,13.38859823,Europe/Rome,,,,DEI MILLE - D'ORFEO,0,633,1
38.13948051,1,1216,13.35804194,Europe/Rome,,,,MONTEPELLEGRINO - LORIA,0,1216,1
38.09315723,1,635,13.40772299,Europe/Rome,,,,DEI MILLE - FONDO VITALE,0,635,1
38.0978175,1,,13.345395835,Europe/Rome,,,,PARCHEGGIO BASILE,1,30000,1
38.13945228,1,1215,13.35828871,Europe/Rome,,,,MONTEPELLEGRINO - LORIA,0,1215,1
38.10854,1,638,13.37101333,Europe/Rome,,,,DEI MILLE - INGRASSIA,0,638,1
38.09230645,1,639,13.41040716,Europe/Rome,,,,DEI MILLE - LAUDICINA,0,639,1
38.13646834,1,1218,13.35859485,Europe/Rome,,,,MONTEPELLEGRINO - MERCATO,0,1218,1
38.15937889,1,927,13.31651831,Europe/Rome,,,,LA MALFA - AST,0,927,1
38.11732335,1,782,13.29402536,Europe/Rome,,,,FALCONARA - ANDREA DA BURGIO,0,782,1
38.1956666,1,1104,13.33193198,Europe/Rome,,,,MARGHERITA DI SAVOIA - MATER DEI,0,1104,1
38.14368268,1,1451,13.36743236,Europe/Rome,,,,PIAZZA ACQUASANTA MONTE,0,1451,1
38.1437099,1,1452,13.36756203,Europe/Rome,,,,PIAZZA ACQUASANTA VALLE,0,1452,1
38.19584577,1,1101,13.33204329,Europe/Rome,,,,MARGHERITA DI SAVOIA - DELLE PALME,0,1101,1
38.13007481,1,1458,13.29713237,Europe/Rome,,,,PIAZZA ARMERINA - MOZIA,0,1458,1
38.12975046,1,1459,13.29354554,Europe/Rome,,,,PIAZZA ARMERINA - PIAZZA S. PAOLO,0,1459,1
38.1930453,1,1109,13.33246842,Europe/Rome,,,,MARGHERITA DI SAVOIA - PIAZZA CABOTO,0,1109,1
38.11466021,1,789,13.29462111,Europe/Rome,,,,FALCONARA - PIAZZA BAIDA,0,789,1
38.16372,1,681,13.33059333,Europe/Rome,,,,DEI QUARTIERI - S. LORENZO,0,681,1
38.11714321,1,959,13.34934489,Europe/Rome,,,,LASCARIS - IMERA,0,959,1
38.11203904,1,216,13.30818731,Europe/Rome,,,,BOLOGNI,0,216,1
38.05789571,1,214,13.31523472,Europe/Rome,,,,BLANDINO,0,214,1
38.0579492,1,215,13.3152701,Europe/Rome,,,,BLANDINO,0,215,1
38.12662434,1,213,13.3422325,Europe/Rome,,,,BIXIO - AURISPA,0,213,1
38.18100427,1,210,13.31055343,Europe/Rome,,,,BIANCHINI - D'ALVISE,0,210,1
38.06296172,1,211,13.32257912,Europe/Rome,,,,BIVIO PIANA,0,211,1
38.15620805,1,218,13.35743515,Europe/Rome,,,,BONANNO - CASTELLO UTVEGGIO,0,218,1
38.15632226,1,219,13.35751843,Europe/Rome,,,,BONANNO - CASTELLO UTVEGGIO,0,219,1
38.11776833,1,4,13.35115667,Europe/Rome,,,,A. AMEDEO - TRIBUNALE,0,4,1
38.20104319,1,1856,13.26754854,Europe/Rome,,,,S.S. 113 - BELVEDERE,0,1856,1
38.0755427,1,2173,13.33160877,Europe/Rome,,,,VILLAGRAZIA 9,0,2173,1
38.09482597,1,2170,13.36246759,Europe/Rome,,,,VILLAGRAZIA - CAPRICORNO,0,2170,1
38.09470776,1,2171,13.36240992,Europe/Rome,,,,VILLAGRAZIA - CAPRICORNO,0,2171,1
38.14803167,1,918,13.35664,Europe/Rome,,,,KING - SCALA VECCHIA,0,918,1
38.07575833,1,2174,13.44867,Europe/Rome,,,,VITTORIO EMANUELE - AMARI,0,2174,1
38.07791697,1,2175,13.44173625,Europe/Rome,,,,VITTORIO EMANUELE - ARENA,0,2175,1
38.11063779,1,914,13.35001338,Europe/Rome,,,,INDIPENDENZA - PISANI,0,914,1
38.12829525,1,917,13.35627652,Europe/Rome,,,,ISIDORO CARINI,0,917,1
38.17331568,1,916,13.33718484,Europe/Rome,,,,INGRESSO FAVORITA,0,916,1
38.11131667,1,911,13.35062,Europe/Rome,,,,INDIPENDENZA,0,911,1
38.14648142,1,910,13.35114143,Europe/Rome,,,,IMPERATORE FEDERICO,0,910,1
38.11023167,1,913,13.35031167,Europe/Rome,,,,INDIPENDENZA - PISANI,0,913,1
38.11078833,1,912,13.35190833,Europe/Rome,,,,INDIPENDENZA - PALAZZO REALE,0,912,1
38.12646167,1,1933,13.338195,Europe/Rome,,,,SERRADIFALCO - AURISPA,0,1933,1
38.12540667,1,1932,13.33857167,Europe/Rome,,,,SERRADIFALCO - AURISPA,0,1932,1
38.18029592,1,1931,13.31563776,Europe/Rome,,,,SENOCRATE DI AGRIGENTO,0,1931,1
38.13446363,1,1930,13.341981825,Europe/Rome,,,,SCIUTI - RAPISARDI,0,1930,1
38.12406099,1,1937,13.33963528,Europe/Rome,,,,SERRADIFALCO - CRISPI,0,1937,1
38.12752136,1,1934,13.3377175,Europe/Rome,,,,SERRADIFALCO - BERNABEI,0,1934,1
38.12171988,1,1939,13.34037423,Europe/Rome,,,,SERRADIFALCO - RAZZA,0,1939,1
38.20085833,1,847,13.323435,Europe/Rome,,,,GALATEA - PARCHEGGIO,0,847,1
38.20091833,1,846,13.323385,Europe/Rome,,,,GALATEA - PARCHEGGIO,0,846,1
38.19994667,1,845,13.32152333,Europe/Rome,,,,GALATEA - CIANE,0,845,1
38.20011667,1,844,13.32201667,Europe/Rome,,,,GALATEA - CIANE,0,844,1
38.15573091,1,843,13.32492651,Europe/Rome,,,,FRANCIA - NEBRODI,0,843,1
38.15628946,1,842,13.32599095,Europe/Rome,,,,FRANCIA - NEBRODI,0,842,1
38.15479634,1,841,13.32281436,Europe/Rome,,,,PARCHEGGIO FRANCIA,0,841,1
38.1136527833,1,840,13.3772803667,Europe/Rome,,,,FORO UMBERTO I - VILLA GIULIA,0,840,1
38.198775,1,848,13.31928667,Europe/Rome,,,,GALATEA - SALINE,0,848,1
38.0995616,1,9032,13.3946046,Europe/Rome,,,,SPERONE,0,9032,1
38.102499,1,9030,13.3800727,Europe/Rome,,,,SAN GIOVANNI DEI LEBBROSI,0,9030,1
38.0988463,1,9031,13.3959766,Europe/Rome,,,,SPERONE,0,9031,1
38.1069615,1,9036,13.373004,Europe/Rome,,,,TIRO A SEGNO,0,9036,1
38.0959051,1,9037,13.4033275,Europe/Rome,,,,XXVII MAGGIO,0,9037,1
38.1101529,1,9034,13.36804385,Europe/Rome,,,,STAZIONE CENTRALE,0,9034,1
38.1069251,1,9035,13.3729936,Europe/Rome,,,,TIRO A SEGNO,0,9035,1
38.096108,1,9038,13.4028383,Europe/Rome,,,,XXVII MAGGIO,0,9038,1
38.1265278,1,9039,13.2990267,Europe/Rome,,,,MODICA,0,9039,1
38.124629654,1,1739,13.311530598,Europe/Rome,,,,ROCCAZZO - DOGALI,0,1739,1
38.15390167,1,1731,13.33375667,Europe/Rome,,,,RESUTTANA - VILLA SOFIA,0,1731,1
38.15420361,1,1730,13.33337471,Europe/Rome,,,,RESUTTANA - VILLA SOFIA,0,1730,1
38.12233286,1,1733,13.30857396,Europe/Rome,,,,ROCCAZZO - AMAT,0,1733,1
38.14319113,1,1732,13.34662554,Europe/Rome,,,,ROCCAFORTE - DON BOSCO,0,1732,1
38.120999484,1,1735,13.306803168,Europe/Rome,,,,ROCCAZZO - CASA DEL SOLE,0,1735,1
38.12236424,1,1734,13.30875109,Europe/Rome,,,,ROCCAZZO - AMAT,0,1734,1
38.12061268,1,1736,13.30642862,Europe/Rome,,,,ROCCAZZO - CASA DEL SOLE,0,1736,1
38.20307,1,732,13.31686167,Europe/Rome,,,,DIOMEDE - MERCURIO,0,732,1
38.08784667,1,753,13.345825,Europe/Rome,,,,EMILY BALCH - VILLAGRAZIA,0,753,1
38.08756333,1,752,13.34520833,Europe/Rome,,,,EMILY BALCH - VILLAGRAZIA,0,752,1
38.08880973,1,756,13.3510682,Europe/Rome,,,,EMILY BALCH 3,0,756,1
38.08894167,1,754,13.34872667,Europe/Rome,,,,EMILY BALCH 1,0,754,1
38.11942195,1,1595,13.3710815,Europe/Rome,,,,PORTA FELICE,0,1595,1
38.11149,1,1591,13.37850833,Europe/Rome,,,,PONTE DI MARE - S. ERASMO,0,1591,1
38.11168779,1,1590,13.37839723,Europe/Rome,,,,PONTE DI MARE - S. ERASMO,0,1590,1
38.10310856,1,1593,13.36957142,Europe/Rome,,,,PONTE ORETO,0,1593,1
38.130655,1,1025,13.35178333,Europe/Rome,,,,LIBERTA' - CROCI,0,1025,1
38.13569833,1,1024,13.34846833,Europe/Rome,,,,LIBERTA' - ARIMONDI,0,1024,1
38.13893,1,1027,13.34638667,Europe/Rome,,,,LIBERTA' - D'ANNUNZIO,0,1027,1
38.12960699,1,1026,13.35241199,Europe/Rome,,,,LIBERTA' - CROCI,0,1026,1
38.11288167,1,1021,13.33314,Europe/Rome,,,,LIBERO GRASSI - SICCHERIA,0,1021,1
38.11260791,1,1020,13.33350509,Europe/Rome,,,,LIBERO GRASSI - LA TORRE,0,1020,1
38.13617833,1,1023,13.348245,Europe/Rome,,,,LIBERTA' - ARIMONDI,0,1023,1
38.12854,1,1022,13.35313833,Europe/Rome,,,,LIBERTA' - ARCHIMEDE,0,1022,1
38.14326333,1,1029,13.34355667,Europe/Rome,,,,LIBERTA' - DON BOSCO,0,1029,1
38.143165,1,1028,13.34369,Europe/Rome,,,,LIBERTA' - DON BOSCO,0,1028,1
38.17974217,1,500,13.31535403,Europe/Rome,,,,COPPI - S. NICOLA,0,500,1
38.1503101425,1,605,13.3360310125,Europe/Rome,,,,DE GASPERI - AUSONIA,0,605,1
38.15019008,1,604,13.33553821,Europe/Rome,,,,DE GASPERI - AUSONIA,0,604,1
38.14940121,1,607,13.33359897,Europe/Rome,,,,DE GASPERI - STRASBURGO,0,607,1
38.14842167,1,606,13.33115167,Europe/Rome,,,,DE GASPERI - NEBRODI,0,606,1
38.08531164,1,1209,13.35312143,Europe/Rome,,,,MONETA - ALOI,0,1209,1
38.14336068,1,600,13.34518276,Europe/Rome,,,,D'AZEGLIO - LA MARMORA,0,600,1
38.10027595,1,631,13.38431708,Europe/Rome,,,,DEI MILLE - D'AOSTA,0,631,1
38.204915,1,1207,13.32290333,Europe/Rome,,,,MONDELLO - STESICORO,0,1207,1
38.07956909,1,1201,13.3122392,Europe/Rome,,,,MOLARA - MIMOSA,0,1201,1
38.07972216,1,1200,13.31225395,Europe/Rome,,,,MOLARA - MIMOSA,0,1200,1
38.08087809,1,1203,13.31113413,Europe/Rome,,,,MOLARA - PIAZZA MOLARA,0,1203,1
38.08093087,1,1202,13.31120118,Europe/Rome,,,,MOLARA - PIAZZA MOLARA,0,1202,1
38.1539557,1,1211,13.32428239,Europe/Rome,,,,MONTE SAN CALOGERO,0,1211,1
38.09311123,1,634,13.40768789,Europe/Rome,,,,DEI MILLE - FONDO VITALE,0,634,1
38.13658716,1,1217,13.35845232,Europe/Rome,,,,MONTEPELLEGRINO - MERCATO,0,1217,1
38.14088231,1,1214,13.35777909,Europe/Rome,,,,MONTEPELLEGRINO - AMMIRAGLIO RIZZO,0,1214,1
38.11942202,1,1447,13.32796398,Europe/Rome,,,,PERPIGNANO - REGIONE SICILIANA,0,1447,1
38.11938033,1,1446,13.33696426,Europe/Rome,,,,PERPIGNANO - POLITO,0,1446,1
38.10047954,1,1113,13.35051582,Europe/Rome,,,,MARINI,0,1113,1
38.19198495,1,1112,13.33248585,Europe/Rome,,,,MARGHERITA DI SAVOIA - VENERE,0,1112,1
38.11997936,1,1443,13.32340167,Europe/Rome,,,,PERPIGNANO - JATO,0,1443,1
38.11967358,1,1442,13.3258818,Europe/Rome,,,,PERPIGNANO - FIUMEFREDDO,0,1442,1
38.1079101,1,1117,13.36373895,Europe/Rome,,,,MARINUZZI - PISACANE,0,1117,1
38.11904212,1,1440,13.33491728,Europe/Rome,,,,PERPIGNANO - D'AQUINO,0,1440,1
38.17437667,1,1119,13.33210167,Europe/Rome,,,,MATER DOLOROSA - BARBADORO,0,1119,1
